,ID,SP_ID,Int_Name,Area_Rep,Area_GIS,PA_type,PA_DEF,IUCN_CAT,RealmNr,COUNTRY,ISO3,ODA_status,ODA,SR_B,Prop_SR_B,SR_M,Prop_SR_M,SR_A,Prop_SR_A,SR_R,Prop_SR_R,RSR_B,RSR_M,RSR_A,RSR_R,PE_WMean_B,PE_Max_B,PE_WMean_M,PE_Max_M,PE_WMean_A,PE_Max_A,PE_WMean_R,PE_Max_R,TO_PAbird,TO_PA_weightbird,TO_PAmammal,TO_PA_weightmammal,TO_PAamphibian,TO_PA_weightamphibian,TO_PAreptile,TO_PA_weightreptile,HFP_WMean,HFP_Max,HFPRisk_around,BaseCarbon_WMean,BaseCarbon_WSum,VulCarbon_WMean,VulCarbon_WSum,IrrCarbon_WMean,IrrCarbon_WSum,BII_WMean,BII_Max,BioAnth_WMean,BioAnth_Max,TreeCover_WMean,TreeCover_Max,BioCropRisk,CropRisk,PastureRisk
845,401,208,Gobi Gurvansaikhan range,26947.37,26943.34959,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,108,0.010928962,57,0.010805687,1,0.00015674,18,0.001788553,1.37E-07,5.35E-07,1.90E-07,3.96E-07,0.853117557,0.946931376,1.530243538,1.867219528,0,0,0.216994585,0.239062697,0.086131874,0.090340288,0.110801877,0.116263545,0.128001742,0.137324401,0.314083584,0.315969566,1.791050122,3.180008098,1.791050122,1.695430751,44.53936833,1.69447705,44.48730678,0,1.001,0.699110766,0.821504252,0.010330901,0.144699097,0.019011555,0.053333342,0,6.14E-06,-0.025335696
846,417,8,Great Gobi,53117.3,53464.88301,IUCN,1,Ia,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,140,0.014167173,68,0.012890995,0,0,27,0.00268283,1.26E-07,7.52E-07,NA,3.38E-07,0.8351135,1.18362446,1.781328262,1.993648679,NA,#NAME?,0.22636275,0.25163215,0.073079832,0.083126774,0.093216973,0.101136585,0.108087391,0.10984263,0.315944596,0.313773056,0.617081503,3.977083519,0.617081503,1.791225942,52.91376561,1.778327164,52.62773524,4.43E-06,1.001016623,0.784891096,0.842433135,0.0059702,0.995178218,0.007682084,0.043916665,0,0.000246371,-0.012457824
847,550,5,Khoridol Saridag,1886.34,2257.939057,IUCN,1,Ia,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,225,0.02276867,64,0.012132701,1,0.00015674,7,0.000695548,1.00E-07,2.39E-07,7.62E-08,8.45E-08,1.843784387,1.858700766,0.755678911,0.762088622,0.1130138,0.131080084,0.03232145,0.035308454,0.055342969,0.05136332,0.073625513,0.070840355,0.107769973,0.086609764,0.537510387,0.54042238,2.776892661,4.615289393,2.776892661,14.03966244,106.7404783,14.03523844,106.7060755,9.165749747,63.34579037,0.625375918,0.659767333,-3.125879509,-2.855484006,0.213502756,0.691399984,0,-0.003623695,-0.016003196
848,484,213,Ix Bogd mountain,2628.56,2622.562076,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,106,0.010726574,50,0.009478673,1,0.00015674,12,0.001192369,1.32E-07,4.54E-07,1.90E-07,1.92E-07,1.06943571,1.188045535,1.408228204,1.465900704,0,0,0.118568607,0.122882798,0.08670861,0.093377679,0.107271233,0.113358944,0.114991912,0.140270304,0.433514402,0.425878215,2.452461069,2.833873091,2.452461069,2.122091797,14.90118253,2.120352013,14.88880777,4.26E-05,1.000306316,0.636642011,0.664102048,0.039998016,0.217010498,0.030482952,0.061766669,0,-7.22E-05,-0.085605982
849,1235,9,Uvs Nuur Basin,7125.45,4416.908467,IUCN,1,Ia,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,248,0.025096134,80,0.015165877,1,0.00015674,11,0.001093005,1.16E-07,3.10E-07,9.29E-08,1.39E-07,1.986332606,2.036720066,0.979961764,1.00341519,0.074630606,0.121910296,0.059323173,0.064664858,0.027468325,0.036768165,0.047245868,0.061444614,0.055243699,0.051081936,0.377321017,0.399037533,3.167028282,6.361962861,3.167028282,5.426627859,65.90270895,5.422044811,65.8745419,1.59304194,23.42954797,0.629922277,0.71303619,0.293908972,4.428405767,0.184800979,0.255583316,0,-0.000859586,-0.017447972
850,1168,205,Tengis-Shishged,8757.11,8710.506809,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,243,0.024590164,63,0.011943128,2,0.00031348,7,0.000695548,9.97E-08,1.74E-07,8.45E-08,8.45E-08,1.867066886,1.917550825,0.657856555,0.720885862,0.140126208,0.14069084,0.033671997,0.035308454,0.036296867,0.039790223,0.049421546,0.053205964,0.084637879,0.099316667,0.509272651,0.519843524,1.134369622,2.037842262,1.134369622,25.38667912,324.6862707,25.38303603,324.6410801,12.29005861,158.5248025,0.727620825,0.849184648,0.841234909,3.67440797,0.136518136,0.687250008,0,-0.000568514,-0.03824343
851,46,7,Altan Els,4412.23,1483.162107,IUCN,1,Ia,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,236,0.023881805,74,0.014028436,2,0.00031348,10,0.000993641,1.02E-07,2.67E-07,8.45E-08,1.37E-07,2.058851587,2.110088034,0.903006264,0.941846446,0.14069084,0.14069084,0.061295827,0.062311809,0.046141963,0.046745791,0.061160809,0.062860508,0.11910965,0.119100443,0.435673543,0.458837589,5.372392119,5.595469293,5.372392119,12.06114591,43.29056663,12.05887716,43.28090851,4.147519382,14.91040452,0.587520073,0.606118177,9.343713144,16.45251463,0.170596517,0.184066683,0,-0.002836108,-0.052287065
852,438,217,Har Us Nuur,8502.72,8600.453983,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,195,0.019732848,64,0.012132701,0,0,14,0.001391097,1.43E-07,3.35E-07,NA,2.34E-07,2.077034073,2.237497855,0.951369865,1.151828349,NA,#NAME?,0.079050819,0.102868791,0.056653291,0.06718855,0.08459665,0.102862261,0.053757178,0.070525086,0.418299806,0.447780556,3.159819292,5.808985215,3.159819292,4.576415506,46.66019577,4.571312335,46.61259558,0.00385665,1.033222948,0.611148258,0.6831528,0.082018933,0.295410159,0.071581569,0.109349996,0,-0.00014904,-0.030489006
853,544,207,Khangai nuruu,8884.55,9049.247035,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,154,0.01558389,64,0.012132701,1,0.00015674,8,0.000794913,1.46E-07,3.04E-07,1.90E-07,1.63E-07,1.396347997,1.521612673,0.832307983,1.053735867,0.002556731,0.031115954,0.021795345,0.054055723,0.05761178,0.058134706,0.072804668,0.075616249,0.1378935,0.138752862,0.711163021,0.727315718,5.696984873,6.676204352,5.696984873,9.093890598,131.5802251,9.092201441,131.5533891,1.636148474,22.34454918,0.606302931,0.631121785,-2.968447646,-0.012832634,0.353228017,0.572133334,0,-0.004597667,-0.053829289
854,866,198,Orxoni xundii,3530.36,926.770164,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,154,0.01558389,51,0.009668246,2,0.00031348,6,0.000596184,1.15E-07,2.25E-07,1.56E-07,1.38E-07,1.338969482,1.44325706,0.75291646,0.761843684,0.033625974,0.041487939,0.042834009,0.04636824,0.068719607,0.070726858,0.10020328,0.102041927,0.121131367,0.126906845,0.680483857,0.666093267,5.742333232,5.862655809,5.742333232,7.311259072,14.19306336,7.309298224,14.18907846,0.698328331,1.948213404,0.598266653,0.604125105,0.054828943,0.331665042,0.142024236,0.193416625,0,-0.001299262,-0.06278433
855,1343,6,Zed-Khantai-Buteeliin nuruu,6042.66,6039.077003,IUCN,1,Ia,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,228,0.023072253,67,0.012701422,4,0.000626959,7,0.000695548,9.92E-08,1.59E-07,1.58E-07,1.03E-07,1.808848327,1.878133317,0.72831747,0.781212658,0.200080496,0.210843287,0.03975704,0.03975704,0.047894325,0.048924789,0.067164571,0.067282003,0.0519937,0.059033748,0.643235162,0.635159245,3.235040714,4.47223902,3.235040714,36.4725496,337.1192949,36.46850002,337.082775,12.33666203,116.9750679,0.750781192,0.820867761,8.826992905,16.64016716,0.098152947,0.170233309,0,-0.007100939,-0.016985216
856,542,201,Khan Khukhii-Khyragas Lake,2215.98,3500.836765,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,212,0.021453147,61,0.011563981,0,0,11,0.001093005,1.22E-07,2.49E-07,NA,1.46E-07,1.980053862,2.031371281,0.893209568,0.922753407,NA,#NAME?,0.060333378,0.064095071,0.03930682,0.038281695,0.062899925,0.060346138,0.051256428,0.056076917,0.413200777,0.418597882,3.662279564,4.395862518,3.662279564,2.788483223,13.9687702,2.786744926,13.96248951,0.068204426,1.281547054,0.640944221,0.677483549,1.476836276,4.580581625,0.171085657,0.186849996,0,-2.91E-05,-0.05094418
857,409,210,Gorkhi - Terelj,2931.68,2922.253061,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,159,0.01608986,59,0.011184834,3,0.000470219,7,0.000695548,1.05E-07,2.09E-07,1.29E-07,1.26E-07,1.362203837,1.397951933,1.024515028,1.808928624,0.108254866,0.116610113,0.050307537,0.05059933,0.060916857,0.06676191,0.076532482,0.081866361,0.11844014,0.148945094,0.602606818,0.607748825,6.776254032,12.06551614,6.776254032,28.96862073,115.8019892,28.96612147,115.791066,16.27478207,68.217428,0.761326867,0.801450627,-1.292044851,1.522552482,0.214959544,0.242333323,0,-0.003976525,-0.054950539
858,554,204,Khuvsgul,8380.7,11723.80782,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,239,0.024185388,71,0.013459716,3,0.000470219,7,0.000695548,9.97E-08,2.56E-07,9.71E-08,8.45E-08,1.859216964,1.895080298,0.715460218,0.762088622,0.126875545,0.141669869,0.035308454,0.035308454,0.049349569,0.05044471,0.067101733,0.068659262,0.073727855,0.073881757,0.601108475,0.598176069,2.847130779,5.135790939,2.847130779,26.07466087,354.2491651,26.06769382,354.1758668,12.03573851,165.8664486,0.673222814,0.818544449,-2.763307346,2.585372948,0.429293492,0.676783342,0,-0.003343919,-0.012145292
859,18,209,Onon - Balj /A/,4157.52,2908.577447,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,192,0.019429265,65,0.012322275,4,0.000626959,7,0.000695548,1.03E-07,2.06E-07,1.58E-07,1.03E-07,1.581010318,1.671008795,0.770138894,0.801509139,0.129079853,0.165842731,0.027385614,0.036833152,0.064006718,0.064427822,0.078878451,0.079466403,0.108862154,0.10734714,0.688787686,0.690795273,5.412046682,7.111260021,5.412046682,17.78044402,102.8709823,17.77806696,102.8575787,2.957991253,18.27741064,0.639683559,0.76708988,2.029679465,3.989944482,0.134926336,0.263716698,0,-0.021238015,-0.034273581
860,45,196,Altai Tavan range,6361.61,6329.813041,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,245,0.024792552,86,0.016303318,2,0.00031348,15,0.001490461,1.14E-07,5.34E-07,8.80E-08,1.35E-07,2.01289717,2.058379831,1.402541089,2.214313714,0.042548854,0.055432177,0.067716552,0.094621181,0.071866352,0.079271904,0.082368333,0.089451233,0.184627971,0.171686273,0.394198169,0.414398091,5.684839518,8.539731833,5.684839518,23.6218774,217.8349945,23.61734191,217.7957297,12.63970718,111.1384813,0.690286057,0.797672402,1.070081128,3.184814462,0.148721141,0.365400005,0,-5.72E-05,-0.016085444
861,623,515,Landscapes of Dauria,9126.24,9026.673124,WHS,1,Not Applicable,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,212,0.021453147,66,0.012511848,4,0.000626959,13,0.001291733,1.31E-07,2.20E-07,1.58E-07,1.97E-07,1.755207138,1.892689128,0.877528507,0.913659038,0.174593287,0.213084552,0.048970227,0.087194119,0.050811231,0.052015775,0.078504382,0.086555703,0.091807556,0.102990673,0.527398908,0.559685,4.127010864,10.37222264,4.127010864,6.552997794,119.2770237,6.551337292,119.2508897,0.007307867,1.156791141,0.568095882,0.749661617,0.055381317,5.69291685,0.090530821,0.189100027,0,0.031994532,-0.047614136
862,739,214,Mongol Els,2713.13,2676.691471,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,172,0.017405384,60,0.011374408,0,0,11,0.001093005,1.32E-07,3.46E-07,NA,1.41E-07,1.720475806,1.80586489,1.163057635,1.232101359,0,0,0.072376701,0.072426691,0.060074157,0.064623539,0.085486657,0.087559569,0.098403304,0.101706139,0.443460884,0.44175401,2.73616396,4.555821943,2.73616396,1.894076051,15.9891501,1.891728614,15.97170934,7.25E-06,1.001207926,0.584291609,0.653652752,0.353358551,1.222610471,0.057593565,0.095433339,0,-2.31E-05,-0.07867147
863,764,215,Munkhkhairkhan uul-Uenchiin khavtsal,5060.97,4935.844742,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,172,0.017405384,68,0.012890995,0,0,19,0.001887917,1.49E-07,6.24E-07,NA,2.26E-07,1.732064586,2.03697169,1.167037911,1.27863424,NA,#NAME?,0.096578651,0.136327654,0.0720276,0.074096487,0.082090268,0.086594386,0.231641082,0.233886827,0.40127869,0.399479278,4.384299971,5.095498797,4.384299971,2.629111221,19.40931549,2.6266741,19.39098172,0.043380713,1.280361256,0.607041643,0.627979307,0.713238314,1.599380496,0.142056903,0.228150007,0,-0.000106538,-0.071901735
864,1217,76,Ulaan Taiga,4316.9446,4292.080843,IUCN,1,Ib,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,236,0.023881805,68,0.012890995,2,0.00031348,7,0.000695548,9.96E-08,1.87E-07,8.45E-08,8.45E-08,1.897195359,1.917550825,0.731784038,0.754693808,0.129677311,0.14069084,0.031565294,0.035308454,0.043170295,0.046976722,0.054790092,0.057911417,0.097843662,0.095109539,0.536729439,0.555696837,2.065672616,3.824054828,2.065672616,17.67163833,167.4808804,17.66853298,167.456108,9.233939088,79.07155791,0.680925095,0.849184648,-2.322778659,0.361251813,0.262789402,0.543799987,0,-0.002170898,-0.051208123
865,89,212,Onon - Balj river /B/,4157.52,1043.073018,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,186,0.018822101,60,0.011374408,4,0.000626959,8,0.000794913,1.01E-07,2.12E-07,1.58E-07,1.39E-07,1.609338773,1.628904211,0.835240742,0.84818305,0.161034345,0.165842731,0.043163408,0.048423175,0.066921876,0.069593334,0.082279126,0.088897001,0.091708995,0.067929323,0.615440178,0.586469958,5.422588163,6.272443374,5.422588163,15.66895542,53.29868474,15.6665466,53.29180385,1.223159762,4.671865668,0.59843111,0.639979086,3.882074159,5.0695343,0.091923942,0.161216676,0,-0.029451585,-0.035868381
866,543,216,Khan-Khokhi Khyargas mountain,3413.02,2426.448961,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,235,0.023780611,69,0.013080569,2,0.00031348,10,0.000993641,1.20E-07,2.48E-07,8.45E-08,1.37E-07,2.012647964,2.060473099,0.914842144,0.93515311,0.14069084,0.14069084,0.056822062,0.062311809,0.034414495,0.036912237,0.048972709,0.049729103,0.055161306,0.067153844,0.456824151,0.459030074,5.623731737,6.306415422,5.623731737,10.18406106,58.53085209,10.18178279,58.51802519,3.21773516,18.12393882,0.604154154,0.615301451,4.525968479,16.45251463,0.398647508,0.573333349,0,-0.001224983,-0.055119836
867,1216,203,Ulaagchini khar nuur,2594.03,2565.559099,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,204,0.020643594,67,0.012701422,0,0,10,0.000993641,1.26E-07,2.82E-07,NA,1.45E-07,1.911364651,1.989568328,0.958373077,1.046928273,0.012181635,0.111908618,0.062496412,0.064095071,0.048775361,0.053874745,0.065540683,0.077065126,0.082887029,0.102419873,0.457880287,0.471343901,4.895885627,5.249392011,4.895885627,2.945874646,19.26845982,2.943852385,19.25532679,0.108339815,2.073453944,0.520957407,0.548920826,0.710211685,3.256286615,0.148586965,0.263999999,0,-2.60E-05,-0.056868112
868,541,74,Khan Khentii,12270.74,17453.45136,IUCN,1,Ib,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,209,0.021149565,67,0.012701422,4,0.000626959,8,0.000794913,1.07E-07,2.06E-07,1.58E-07,1.18E-07,1.591166192,1.889611752,1.17103708,1.808928624,0.168144989,0.207294328,0.036542676,0.05059933,0.052098648,0.053220233,0.064141148,0.065924253,0.105419868,0.112549707,0.585688022,0.595469534,2.690671315,6.960876304,2.690671315,42.02722048,757.4131693,42.02374334,757.3492795,14.87203954,283.848728,0.829837642,0.877173052,0.632409682,5.003753652,0.203140932,0.407566637,0,-0.001531939,-0.012757342
869,1164,211,Tarvagatai nuruu,5476.3,5441.851743,IUCN,1,II,8,Mongolia,MNG,Lower Middle Income Countries and Territories,yes,196,0.019834042,62,0.011753555,1,0.00015674,8,0.000794913,1.25E-07,2.28E-07,1.90E-07,1.07E-07,1.710105009,1.802045093,0.750220833,0.888968345,0,0,0.031996126,0.041620679,0.05068628,0.057216182,0.072223758,0.07604989,0.11082469,0.132440344,0.544775391,0.53910256,5.483421111,6.231889908,5.483421111,8.965309975,82.32334286,8.963347003,82.30824427,1.731757934,17.96273242,0.585878496,0.602563539,-1.19459556,1.010177607,0.364165127,0.531866647,0,-0.002349717,-0.03322871
899,509,225,Kainji Lake,5380,5861.335279,IUCN,1,II,3,Nigeria,NGA,Lower Middle Income Countries and Territories,yes,313,0.03167375,117,0.022180095,31,0.004858934,88,0.008744038,1.74E-07,2.68E-07,3.41E-07,2.74E-07,5.983995234,6.278158836,3.490697736,3.669819196,3.320228736,3.420285717,1.238469878,1.32040864,0.049354191,0.049764283,0.061005107,0.061256242,0.076583119,0.077587139,0.252936294,0.252983054,7.94869407,10.9542308,7.94869407,37.73708513,263.6798511,37.73184702,263.6373276,0.807753902,6.721092981,0.893384808,0.923864869,6.57736593,16.23049925,0.088448285,0.174883306,0.000302946,0.062164244,-0.03203884
900,214,1346,Chad Basin National Park: Chingurmi - Duguma Sect,NA,6074.182282,KBA,NA,NA,3,Nigeria,NGA,Lower Middle Income Countries and Territories,yes,298,0.030155839,85,0.016113744,15,0.002351097,73,0.007253577,1.69E-07,3.57E-07,1.74E-07,2.35E-07,5.236270984,5.786153269,3.038379979,3.682913991,0.639720101,1.404949081,0.539130435,0.641656838,0.08453579,0.085826914,0.124463524,0.128168301,0.176486184,0.183605906,0.357432148,0.364431248,9.424829021,10.74329383,9.424829021,32.16767597,228.2358575,32.13938613,228.0442186,3.118197587,22.12795571,0.890933381,0.91627812,1.097377013,4.3303833,0.066631291,0.132066667,0.000681253,0.083063614,-0.026242872
901,251,224,Cross River,8000,3318.660703,IUCN,1,II,3,Nigeria,NGA,Lower Middle Income Countries and Territories,yes,506,0.05120421,167,0.031658768,96,0.015047022,157,0.015600159,9.07E-07,1.82E-06,8.06E-06,1.57E-06,25.75656544,29.37835875,13.63023035,17.07859608,57.70351455,75.27479785,7.006270943,11.3888933,0.040337852,0.040556254,0.068565192,0.06829716,0.104143497,0.086145924,0.209397305,0.210120739,8.025251323,10.48811356,8.025251323,108.780884,506.9474162,108.7706609,506.8815995,15.42482208,67.86253491,1.004604065,1.015212461,2.302699085,6.294891362,0.050587606,0.077883303,0.001436206,0.059996309,-0.010795702
902,386,228,Gashaka-Gumti,6730,5906.183327,IUCN,1,II,3,Nigeria,NGA,Lower Middle Income Countries and Territories,yes,467,0.04725764,135,0.025592417,44,0.006896552,147,0.014606518,7.28E-07,1.32E-06,4.18E-06,1.03E-06,19.70313287,23.82617165,7.141214448,13.24022497,12.87106914,25.09761562,3.286618168,6.227531333,0.079287746,0.08866435,0.100685729,0.119485153,0.109930273,0.113436006,0.312356457,0.33237024,5.605167109,8.145716072,5.605167109,49.00761065,326.7970162,49.00266718,326.7606264,2.61438845,17.1127263,0.901062306,0.939531514,1.593511216,14.85780336,-0.005126494,0.208183348,0.000302378,0.048618809,-0.020036049
903,1318,227,Yankari,2254,2148.013938,IUCN,1,II,3,Nigeria,NGA,Lower Middle Income Countries and Territories,yes,313,0.03167375,107,0.02028436,31,0.004858934,83,0.008247218,1.89E-07,2.53E-07,2.50E-07,3.40E-07,6.566670189,6.889678339,3.716912293,3.956854088,2.667044841,2.71546807,2.104286861,2.114202049,0.059161661,0.052020864,0.078229455,0.065793529,0.097580252,0.075395167,0.291570611,0.290721929,11.6927678,13.41449495,11.6927678,31.92613677,99.58992198,31.92265744,99.57741932,3.237123357,14.68622368,0.944147449,0.94521867,1.816956806,6.658203139,0.046918766,0.106366634,0.000497946,0.160710952,-0.059911582
904,435,593,Hadejia-Nguru wetlands,NA,2795.476443,KBA,NA,NA,3,Nigeria,NGA,Lower Middle Income Countries and Territories,yes,261,0.026411658,67,0.012701422,20,0.003134796,67,0.006657393,1.41E-07,1.55E-07,2.43E-07,2.02E-07,4.989228898,5.364051547,1.580912045,1.726066467,1.481372431,1.790397016,0.598598355,0.657465753,0.051530047,0.05583992,0.070591927,0.072174032,0.086297478,0.07820065,0.256993004,0.259956145,10.78683098,11.79129315,10.78683098,7.329778054,35.91608609,7.323948046,35.88948829,0.245700275,1.88013078,0.901081705,0.924405691,2.375376181,5.105636589,0.07363129,0.093433335,8.42E-06,0.174325261,-0.079588698
905,362,594,Falgore and Lame Burra Game Reserves,NA,2909.481061,KBA,NA,NA,3,Nigeria,NGA,Lower Middle Income Countries and Territories,yes,343,0.034709573,109,0.020663507,30,0.004702194,82,0.008147854,3.53E-07,7.83E-07,2.66E-07,6.25E-07,7.424716877,8.24905612,4.380679702,5.687823134,2.631617946,2.900520741,2.019318214,2.64181867,0.070572422,0.072358478,0.103338755,0.105362386,0.126481772,0.124062203,0.304632876,0.308748348,13.83745105,15.49319052,13.83745105,56.07821961,283.7340956,56.07453902,283.7123699,10.80031179,55.61350793,0.950203151,0.957934415,6.542119497,18.09564213,0.014409523,0.067450017,0.00070968,0.348590125,-0.205358106
906,858,226,Old Oyo,2530,2384.538703,IUCN,1,II,3,Nigeria,NGA,Lower Middle Income Countries and Territories,yes,331,0.033495244,129,0.024454976,30,0.004702194,100,0.009936407,1.90E-07,3.97E-07,3.73E-07,4.10E-07,6.762136204,7.864147141,4.541914492,5.09156329,3.518614499,3.802484041,2.408171165,2.592670283,0.062824632,0.064347363,0.080930226,0.086087431,0.147757458,0.161928251,0.316242565,0.339752976,8.099002449,10.33202168,8.099002449,49.33925665,284.8896445,49.32929708,284.8524509,2.762914842,12.91469223,0.874567829,0.88878007,1.743071039,3.786376942,-0.018879572,0.113616705,0.000132441,0.060393237,-0.028530401
